Country,Total Cases,Cases,Total Deaths,Deaths,Total Recovered,Date
Colombia,145,+37,0,0.0,0,2020-03-22
San Marino,144,0,0,0.0,0,2020-03-22
UAE,140,0,0,2.0,0,2020-03-22
Slovakia,137,+13,0,0.0,0,2020-03-22
Armenia,136,+14,0,0.0,0,2020-03-22
Taiwan,135,+27,0,1.0,0,2020-03-22
Serbia,135,+32,0,1.0,0,2020-03-22
Croatia,130,+20,0,0.0,0,2020-03-22
Bulgaria,127,+20,0,0.0,0,2020-03-22
Costa Rica,113,+26,0,1.0,0,2020-03-22
Latvia,111,+25,0,0.0,0,2020-03-22
Uruguay,110,+31,0,0.0,0,2020-03-22
Algeria,94,+4,0,2.0,0,2020-03-22
Vietnam,91,+6,0,0.0,0,2020-03-22
Bosnia and Herzegovina,89,+25,0,0.0,0,2020-03-22
Hungary,85,+12,0,3.0,0,2020-03-22
Jordan,85,+16,0,0.0,0,2020-03-22
Faeroe Islands,80,+8,0,0.0,0,2020-03-22
Morocco,79,+16,0,1.0,0,2020-03-22
Brunei,78,+5,0,0.0,0,2020-03-22
North Macedonia,76,+26,0,0.0,0,2020-03-22
Andorra,75,+1,0,0.0,0,2020-03-22
Cyprus,75,+8,0,0.0,0,2020-03-22
Sri Lanka,73,+13,0,0.0,0,2020-03-22
Dominican Republic,72,+38,0,0.0,0,2020-03-22
Albania,70,+6,0,0.0,0,2020-03-22
Belarus,69,+18,0,0.0,0,2020-03-22
Moldova,66,+17,0,0.0,0,2020-03-22
Venezuela,65,+23,0,0.0,0,2020-03-22
Malta,64,+11,0,0.0,0,2020-03-22
Lithuania,63,+15,0,0.0,0,2020-03-22
Tunisia,54,+15,0,0.0,0,2020-03-22
New Zealand,53,+25,0,0.0,0,2020-03-22
Kazakhstan,52,+8,0,0.0,0,2020-03-22
Cambodia,51,+14,0,0.0,0,2020-03-22
Oman,48,0,0,0.0,0,2020-03-22
Palestine,48,+1,0,0.0,0,2020-03-22
Senegal,47,+11,0,0.0,0,2020-03-22
Guadeloupe,45,+12,0,0.0,0,2020-03-22
Azerbaijan,44,0,0,0.0,0,2020-03-22
Georgia,44,+4,0,0.0,0,2020-03-22
Ukraine,41,+15,0,0.0,0,2020-03-22
Burkina Faso,40,+7,0,0.0,0,2020-03-22
Uzbekistan,33,+10,0,0.0,0,2020-03-22
Martinique,32,+9,0,0.0,0,2020-03-22
Liechtenstein,28,0,0,0.0,0,2020-03-22
Réunion,28,0,0,0.0,0,2020-03-22
Afghanistan,24,+2,0,0.0,0,2020-03-22
Honduras,24,+12,0,0.0,0,2020-03-22
Bangladesh,20,+2,0,0.0,0,2020-03-22
Cameroon,20,+7,0,0.0,0,2020-03-22
Jamaica,19,+4,0,0.0,0,2020-03-22
DRC,18,+4,0,0.0,0,2020-03-22
Paraguay,18,+5,0,0.0,0,2020-03-22
Macao,17,0,0,0.0,0,2020-03-22
Rwanda,17,+6,0,0.0,0,2020-03-22
Cuba,16,+5,0,0.0,0,2020-03-22
Bolivia,16,+1,0,0.0,0,2020-03-22
Ghana,16,+5,0,0.0,0,2020-03-22
Guyana,15,+10,0,0.0,0,2020-03-22
French Guiana,15,0,0,0.0,0,2020-03-22
Guam,14,+2,0,0.0,0,2020-03-22
Montenegro,14,+1,0,0.0,0,2020-03-22
Puerto Rico,14,+8,0,0.0,0,2020-03-22
Maldives,13,0,0,0.0,0,2020-03-22
Guatemala,12,+3,0,0.0,0,2020-03-22
Nigeria,12,0,0,0.0,0,2020-03-22
Channel Islands,12,+1,0,0.0,0,2020-03-22
Mauritius,12,+5,0,0.0,0,2020-03-22
Monaco,11,+1,0,0.0,0,2020-03-22
French Polynesia,11,+5,0,0.0,0,2020-03-22
Gibraltar,10,0,0,0.0,0,2020-03-22
Ivory Coast,9,0,0,0.0,0,2020-03-22
Ethiopia,9,+2,0,0.0,0,2020-03-22
Togo,9,+8,0,0.0,0,2020-03-22
Trinidad and Tobago,9,0,0,0.0,0,2020-03-22
Kenya,7,0,0,0.0,0,2020-03-22
Seychelles,7,+1,0,0.0,0,2020-03-22
Barbados,6,+1,0,0.0,0,2020-03-22
Equatorial Guinea,6,0,0,0.0,0,2020-03-22
Kyrgyzstan,6,+3,0,0.0,0,2020-03-22
Mayotte,6,+2,0,0.0,0,2020-03-22
Mongolia,6,0,0,0.0,0,2020-03-22
Tanzania,6,0,0,0.0,0,2020-03-22
Aruba,5,0,0,0.0,0,2020-03-22
Gabon,4,+1,0,1.0,0,2020-03-22
Bahamas,4,+1,0,0.0,0,2020-03-22
Saint Martin,4,+1,0,0.0,0,2020-03-22
Suriname,4,+3,0,0.0,0,2020-03-22
Cayman Islands,3,0,0,0.0,0,2020-03-22
Curaçao,3,0,0,0.0,0,2020-03-22
CAR,3,+2,0,0.0,0,2020-03-22
Congo,3,0,0,0.0,0,2020-03-22
Madagascar,3,+3,0,0.0,0,2020-03-22
Namibia,3,0,0,0.0,0,2020-03-22
St. Barth,3,0,0,0.0,0,2020-03-22
U.S. Virgin Islands,3,0,0,0.0,0,2020-03-22
Sudan,2,0,0,0.0,0,2020-03-22
Benin,2,0,0,0.0,0,2020-03-22
Bermuda,2,0,0,0.0,0,2020-03-22
Bhutan,2,+1,0,0.0,0,2020-03-22
Greenland,2,0,0,0.0,0,2020-03-22
Guinea,2,+1,0,0.0,0,2020-03-22
Haiti,2,+2,0,0.0,0,2020-03-22
Isle of Man,2,+1,0,0.0,0,2020-03-22
Liberia,2,0,0,0.0,0,2020-03-22
Mauritania,2,0,0,0.0,0,2020-03-22
New Caledonia,2,0,0,0.0,0,2020-03-22
Nicaragua,2,+1,0,0.0,0,2020-03-22
Saint Lucia,2,0,0,0.0,0,2020-03-22
Zambia,2,0,0,0.0,0,2020-03-22
Nepal,1,0,0,0.0,0,2020-03-22
Angola,1,+1,0,0.0,0,2020-03-22
Antigua and Barbuda,1,0,0,0.0,0,2020-03-22
Cabo Verde,1,+1,0,0.0,0,2020-03-22
Chad,1,0,0,0.0,0,2020-03-22
Djibouti,1,0,0,0.0,0,2020-03-22
El Salvador,1,0,0,0.0,0,2020-03-22
Fiji,1,0,0,0.0,0,2020-03-22
Gambia,1,0,0,0.0,0,2020-03-22
Vatican City,1,0,0,0.0,0,2020-03-22
Montserrat,1,0,0,0.0,0,2020-03-22
Niger,1,0,0,0.0,0,2020-03-22
Papua New Guinea,1,+1,0,0.0,0,2020-03-22
St. Vincent Grenadines,1,0,0,0.0,0,2020-03-22
Sint Maarten,1,0,0,0.0,0,2020-03-22
Somalia,1,0,0,0.0,0,2020-03-22
Eswatini,1,0,0,0.0,0,2020-03-22
Zimbabwe,1,+1,0,0.0,0,2020-03-22
Total:,275132,30199,0,1345.0,0,2020-03-22
China,80967,+39,0,3.0,0,2020-03-23
Italy,41035,"+5,322",0,427.0,0,2020-03-23
Iran,18407,"+1,046",0,149.0,0,2020-03-23
Spain,18077,"+3,308",0,193.0,0,2020-03-23
Germany,15320,"+2,993",0,16.0,0,2020-03-23
USA,13789,"+4,530",0,57.0,0,2020-03-23
France,10995,"+1,861",0,108.0,0,2020-03-23
S. Korea,8565,+152,0,7.0,0,2020-03-23
Switzerland,4222,"+1,107",0,10.0,0,2020-03-23
UK,3269,+643,0,40.0,0,2020-03-23
Netherlands,2460,+409,0,18.0,0,2020-03-23
Austria,2179,+533,0,2.0,0,2020-03-23
Belgium,1795,+309,0,7.0,0,2020-03-23
Norway,1790,+199,0,1.0,0,2020-03-23
Sweden,1439,+138,0,1.0,0,2020-03-23
Denmark,1151,+94,0,2.0,0,2020-03-23
Japan,943,+29,0,4.0,0,2020-03-23
Malaysia,900,+110,0,0.0,0,2020-03-23
Canada,873,+146,0,3.0,0,2020-03-23
Portugal,786,+144,0,2.0,0,2020-03-23
Australia,756,+160,0,1.0,0,2020-03-23
Diamond Princess,712,0,0,0.0,0,2020-03-23
Czechia,694,+172,0,0.0,0,2020-03-23
Israel,677,+244,0,0.0,0,2020-03-23
Brazil,640,+111,0,3.0,0,2020-03-23
Ireland,557,+191,0,1.0,0,2020-03-23
Greece,464,+46,0,1.0,0,2020-03-23
Qatar,460,+8,0,0.0,0,2020-03-23
Pakistan,454,+147,0,0.0,0,2020-03-23
Finland,400,+41,0,0.0,0,2020-03-23
Turkey,359,+168,0,2.0,0,2020-03-23
Poland,355,+68,0,0.0,0,2020-03-23
Singapore,345,+32,0,0.0,0,2020-03-23
Chile,342,+104,0,0.0,0,2020-03-23
Luxembourg,335,+132,0,2.0,0,2020-03-23
Iceland,330,+80,0,0.0,0,2020-03-23
Slovenia,319,+33,0,0.0,0,2020-03-23
Indonesia,309,+82,0,6.0,0,2020-03-23
Bahrain,279,+23,0,0.0,0,2020-03-23
Romania,277,+17,0,0.0,0,2020-03-23
Saudi Arabia,274,+36,0,0.0,0,2020-03-23
Thailand,272,+60,0,0.0,0,2020-03-23
Estonia,267,+9,0,0.0,0,2020-03-23
Ecuador,260,+92,0,0.0,0,2020-03-23
Egypt,256,+46,0,1.0,0,2020-03-23
Peru,234,+89,0,1.0,0,2020-03-23
Philippines,217,+15,0,0.0,0,2020-03-23
Hong Kong,208,+15,0,0.0,0,2020-03-23
Russia,199,+52,0,1.0,0,2020-03-23
India,194,+25,0,1.0,0,2020-03-23
Iraq,192,+28,0,1.0,0,2020-03-23
Lebanon,157,+24,0,0.0,0,2020-03-23
South Africa,150,+34,0,0.0,0,2020-03-23
Kuwait,148,+6,0,0.0,0,2020-03-23
San Marino,144,+4,0,0.0,0,2020-03-23
UAE,140,+27,0,0.0,0,2020-03-23
Panama,137,+28,0,0.0,0,2020-03-23
Argentina,128,+31,0,1.0,0,2020-03-23
Slovakia,124,+19,0,0.0,0,2020-03-23
Armenia,122,+12,0,0.0,0,2020-03-23
Mexico,118,+25,0,1.0,0,2020-03-23
Croatia,110,+21,0,1.0,0,2020-03-23
Taiwan,108,+8,0,0.0,0,2020-03-23
Colombia,108,+15,0,0.0,0,2020-03-23
Bulgaria,107,+15,0,1.0,0,2020-03-23
Serbia,103,+14,0,0.0,0,2020-03-23
Algeria,90,+15,0,2.0,0,2020-03-23
Costa Rica,87,+18,0,0.0,0,2020-03-23
Latvia,86,+15,0,0.0,0,2020-03-23
Vietnam,85,+9,0,0.0,0,2020-03-23
Uruguay,79,0,0,0.0,0,2020-03-23
Andorra,74,+21,0,0.0,0,2020-03-23
Hungary,73,+15,0,0.0,0,2020-03-23
Brunei,73,+5,0,0.0,0,2020-03-23
Faeroe Islands,72,+14,0,0.0,0,2020-03-23
Jordan,69,+13,0,0.0,0,2020-03-23
Cyprus,67,+9,0,0.0,0,2020-03-23
Albania,64,+5,0,0.0,0,2020-03-23
Bosnia and Herzegovina,64,+25,0,0.0,0,2020-03-23
Morocco,63,+9,0,0.0,0,2020-03-23
Sri Lanka,60,+9,0,0.0,0,2020-03-23
Malta,53,+5,0,0.0,0,2020-03-23
Belarus,51,0,0,0.0,0,2020-03-23
North Macedonia,50,+7,0,0.0,0,2020-03-23
Moldova,49,+13,0,0.0,0,2020-03-23
Lithuania,48,+14,0,0.0,0,2020-03-23
Oman,48,+9,0,0.0,0,2020-03-23
Palestine,47,+3,0,0.0,0,2020-03-23
Azerbaijan,44,+10,0,0.0,0,2020-03-23
Kazakhstan,44,+8,0,0.0,0,2020-03-23
Venezuela,42,+6,0,0.0,0,2020-03-23
Georgia,40,+2,0,0.0,0,2020-03-23
Tunisia,39,+10,0,1.0,0,2020-03-23
Cambodia,37,0,0,0.0,0,2020-03-23
Senegal,36,0,0,0.0,0,2020-03-23
Dominican Republic,34,0,0,0.0,0,2020-03-23
Burkina Faso,33,+6,0,0.0,0,2020-03-23
Guadeloupe,33,0,0,0.0,0,2020-03-23
New Zealand,28,+8,0,0.0,0,2020-03-23
Liechtenstein,28,0,0,0.0,0,2020-03-23
Réunion,28,+14,0,0.0,0,2020-03-23
Ukraine,26,+10,0,1.0,0,2020-03-23
Martinique,23,0,0,0.0,0,2020-03-23
Uzbekistan,23,+5,0,0.0,0,2020-03-23
Afghanistan,22,0,0,0.0,0,2020-03-23
Bangladesh,18,+4,0,0.0,0,2020-03-23
Macao,17,0,0,0.0,0,2020-03-23
Jamaica,15,0,0,0.0,0,2020-03-23
Bolivia,15,+3,0,0.0,0,2020-03-23
French Guiana,15,0,0,0.0,0,2020-03-23
DRC,14,+7,0,0.0,0,2020-03-23
Cameroon,13,0,0,0.0,0,2020-03-23
Maldives,13,0,0,0.0,0,2020-03-23
Montenegro,13,+5,0,0.0,0,2020-03-23
Paraguay,13,+2,0,0.0,0,2020-03-23
Nigeria,12,+4,0,0.0,0,2020-03-23
Guam,12,+4,0,0.0,0,2020-03-23
Honduras,12,+3,0,0.0,0,2020-03-23
Cuba,11,+1,0,0.0,0,2020-03-23
Channel Islands,11,+4,0,0.0,0,2020-03-23
Ghana,11,+4,0,0.0,0,2020-03-23
Rwanda,11,0,0,0.0,0,2020-03-23
Monaco,10,+1,0,0.0,0,2020-03-23
Gibraltar,10,+2,0,0.0,0,2020-03-23
Guatemala,9,+1,0,0.0,0,2020-03-23
Ivory Coast,9,0,0,0.0,0,2020-03-23
Trinidad and Tobago,9,+2,0,0.0,0,2020-03-23
Ethiopia,7,+1,0,0.0,0,2020-03-23
Kenya,7,0,0,0.0,0,2020-03-23
Mauritius,7,+4,0,0.0,0,2020-03-23
Equatorial Guinea,6,+2,0,0.0,0,2020-03-23
French Polynesia,6,+1,0,0.0,0,2020-03-23
Mongolia,6,0,0,0.0,0,2020-03-23
Puerto Rico,6,0,0,0.0,0,2020-03-23
Seychelles,6,0,0,0.0,0,2020-03-23
Tanzania,6,+3,0,0.0,0,2020-03-23
Guyana,5,+1,0,0.0,0,2020-03-23
Aruba,5,+1,0,0.0,0,2020-03-23
Barbados,5,+3,0,0.0,0,2020-03-23
Mayotte,4,+1,0,0.0,0,2020-03-23
Cayman Islands,3,+2,0,0.0,0,2020-03-23
Curaçao,3,0,0,1.0,0,2020-03-23
Bahamas,3,+2,0,0.0,0,2020-03-23
Congo,3,+2,0,0.0,0,2020-03-23
Gabon,3,0,0,0.0,0,2020-03-23
Kyrgyzstan,3,0,0,0.0,0,2020-03-23
Namibia,3,+1,0,0.0,0,2020-03-23
St. Barth,3,0,0,0.0,0,2020-03-23
Saint Martin,3,0,0,0.0,0,2020-03-23
U.S. Virgin Islands,3,+1,0,0.0,0,2020-03-23
Sudan,2,0,0,0.0,0,2020-03-23
Benin,2,0,0,0.0,0,2020-03-23
Bermuda,2,0,0,0.0,0,2020-03-23
Greenland,2,0,0,0.0,0,2020-03-23
Liberia,2,0,0,0.0,0,2020-03-23
Mauritania,2,0,0,0.0,0,2020-03-23
New Caledonia,2,0,0,0.0,0,2020-03-23
Saint Lucia,2,0,0,0.0,0,2020-03-23
Zambia,2,0,0,0.0,0,2020-03-23
Nepal,1,0,0,0.0,0,2020-03-23
Antigua and Barbuda,1,0,0,0.0,0,2020-03-23
Bhutan,1,0,0,0.0,0,2020-03-23
CAR,1,0,0,0.0,0,2020-03-23
Chad,1,+1,0,0.0,0,2020-03-23
Djibouti,1,0,0,0.0,0,2020-03-23
El Salvador,1,+1,0,0.0,0,2020-03-23
Fiji,1,+1,0,0.0,0,2020-03-23
Gambia,1,0,0,0.0,0,2020-03-23
Guinea,1,0,0,0.0,0,2020-03-23
Vatican City,1,0,0,0.0,0,2020-03-23
Isle of Man,1,+1,0,0.0,0,2020-03-23
Montserrat,1,0,0,0.0,0,2020-03-23
Nicaragua,1,+1,0,0.0,0,2020-03-23
Niger,1,+1,0,0.0,0,2020-03-23
St. Vincent Grenadines,1,0,0,0.0,0,2020-03-23
Sint Maarten,1,0,0,0.0,0,2020-03-23
Somalia,1,0,0,0.0,0,2020-03-23
Suriname,1,0,0,0.0,0,2020-03-23
Eswatini,1,0,0,0.0,0,2020-03-23
Togo,1,0,0,0.0,0,2020-03-23
Total:,244933,26111,0,1080.0,0,2020-03-23
China,81008,0,0,0.0,0,2020-03-24
Italy,53578,"+6,557",0,793.0,0,2020-03-24
Spain,25496,"+3,925",0,285.0,0,2020-03-24
USA,24218,"+4,835",0,46.0,0,2020-03-24
Germany,22364,"+2,516",0,16.0,0,2020-03-24
Iran,20610,+966,0,123.0,0,2020-03-24
France,14459,"+1,847",0,112.0,0,2020-03-24
S. Korea,8799,+147,0,8.0,0,2020-03-24
Switzerland,6863,"+1,248",0,24.0,0,2020-03-24
UK,5018,"+1,035",0,56.0,0,2020-03-24
Netherlands,3631,+637,0,30.0,0,2020-03-24
Austria,2992,+343,0,2.0,0,2020-03-24
Belgium,2815,+558,0,30.0,0,2020-03-24
Norway,2164,+205,0,0.0,0,2020-03-24
Sweden,1770,+131,0,4.0,0,2020-03-24
Canada,1328,+241,0,7.0,0,2020-03-24
Denmark,1326,+71,0,4.0,0,2020-03-24
Portugal,1280,+260,0,6.0,0,2020-03-24
Malaysia,1183,+153,0,5.0,0,2020-03-24
Brazil,1178,+208,0,7.0,0,2020-03-24
Australia,1072,+144,0,0.0,0,2020-03-24
Japan,1054,+47,0,1.0,0,2020-03-24
Czechia,995,+162,0,0.0,0,2020-03-24
Turkey,947,+277,0,12.0,0,2020-03-24
Israel,883,+178,0,0.0,0,2020-03-24
Ireland,785,+102,0,0.0,0,2020-03-24
Diamond Princess,712,0,0,0.0,0,2020-03-24
Luxembourg,670,+186,0,3.0,0,2020-03-24
Pakistan,645,+144,0,0.0,0,2020-03-24
Chile,537,+103,0,1.0,0,2020-03-24
Poland,536,+111,0,0.0,0,2020-03-24
Ecuador,532,+106,0,0.0,0,2020-03-24
Greece,530,+35,0,3.0,0,2020-03-24
Finland,523,+73,0,1.0,0,2020-03-24
Qatar,481,+11,0,0.0,0,2020-03-24
Iceland,473,+64,0,1.0,0,2020-03-24
Indonesia,450,+81,0,6.0,0,2020-03-24
Singapore,432,+47,0,2.0,0,2020-03-24
Thailand,411,+89,0,0.0,0,2020-03-24
Saudi Arabia,392,+48,0,0.0,0,2020-03-24
Slovenia,383,+42,0,0.0,0,2020-03-24
Romania,367,+59,0,0.0,0,2020-03-24
India,332,+83,0,0.0,0,2020-03-24
Peru,318,+55,0,1.0,0,2020-03-24
Bahrain,310,+12,0,0.0,0,2020-03-24
Philippines,307,+77,0,1.0,0,2020-03-24
Russia,306,+53,0,0.0,0,2020-03-24
Estonia,306,+23,0,0.0,0,2020-03-24
Egypt,294,+9,0,2.0,0,2020-03-24
Hong Kong,273,+17,0,0.0,0,2020-03-24
Panama,245,+45,0,2.0,0,2020-03-24
South Africa,240,+38,0,0.0,0,2020-03-24
Lebanon,230,+53,0,0.0,0,2020-03-24
Iraq,214,+6,0,0.0,0,2020-03-24
Croatia,206,+76,0,0.0,0,2020-03-24
Mexico,203,+39,0,1.0,0,2020-03-24
Colombia,196,+51,0,0.0,0,2020-03-24
Slovakia,178,+41,0,0.0,0,2020-03-24
Kuwait,176,+17,0,0.0,0,2020-03-24
Serbia,171,+36,0,0.0,0,2020-03-24
Bulgaria,163,+36,0,0.0,0,2020-03-24
San Marino,160,+9,0,6.0,0,2020-03-24
Armenia,160,+24,0,0.0,0,2020-03-24
Argentina,158,0,0,1.0,0,2020-03-24
Taiwan,153,+18,0,0.0,0,2020-03-24
UAE,153,+13,0,0.0,0,2020-03-24
Algeria,139,+45,0,4.0,0,2020-03-24
Latvia,124,+13,0,0.0,0,2020-03-24
Costa Rica,117,+4,0,0.0,0,2020-03-24
Dominican Republic,112,+40,0,1.0,0,2020-03-24
Uruguay,110,0,0,0.0,0,2020-03-24
Hungary,103,+18,0,0.0,0,2020-03-24
Jordan,100,+16,0,0.0,0,2020-03-24
Lithuania,99,+30,0,0.0,0,2020-03-24
Morocco,96,+10,0,0.0,0,2020-03-24
Vietnam,94,+3,0,0.0,0,2020-03-24
Bosnia and Herzegovina,93,+4,0,1.0,0,2020-03-24
Faeroe Islands,92,+12,0,0.0,0,2020-03-24
Andorra,88,+13,0,0.0,0,2020-03-24
North Macedonia,85,+9,0,0.0,0,2020-03-24
Cyprus,84,+9,0,1.0,0,2020-03-24
Brunei,83,+5,0,0.0,0,2020-03-24
Moldova,80,+14,0,0.0,0,2020-03-24
Sri Lanka,77,+4,0,0.0,0,2020-03-24
Albania,76,+6,0,0.0,0,2020-03-24
Belarus,76,+7,0,0.0,0,2020-03-24
Malta,73,+9,0,0.0,0,2020-03-24
Venezuela,70,+5,0,0.0,0,2020-03-24
Burkina Faso,64,+24,0,2.0,0,2020-03-24
Tunisia,60,+6,0,0.0,0,2020-03-24
Guadeloupe,56,+5,0,0.0,0,2020-03-24
Senegal,56,+9,0,0.0,0,2020-03-24
Kazakhstan,54,+2,0,0.0,0,2020-03-24
Azerbaijan,53,+9,0,0.0,0,2020-03-24
Cambodia,53,+2,0,0.0,0,2020-03-24
Palestine,53,+5,0,0.0,0,2020-03-24
New Zealand,52,0,0,0.0,0,2020-03-24
Oman,52,+4,0,0.0,0,2020-03-24
Georgia,49,+5,0,0.0,0,2020-03-24
Trinidad and Tobago,49,+40,0,0.0,0,2020-03-24
Ukraine,47,+6,0,0.0,0,2020-03-24
Réunion,47,+9,0,0.0,0,2020-03-24
Uzbekistan,41,+8,0,0.0,0,2020-03-24
Cameroon,40,+13,0,0.0,0,2020-03-24
Martinique,37,+5,0,0.0,0,2020-03-24
Liechtenstein,37,+9,0,0.0,0,2020-03-24
Channel Islands,32,+20,0,0.0,0,2020-03-24
Bangladesh,24,+4,0,1.0,0,2020-03-24
Afghanistan,24,0,0,0.0,0,2020-03-24
Honduras,24,0,0,0.0,0,2020-03-24
DRC,23,+5,0,1.0,0,2020-03-24
Paraguay,22,+4,0,1.0,0,2020-03-24
Nigeria,22,+10,0,0.0,0,2020-03-24
Cuba,21,0,0,0.0,0,2020-03-24
Ghana,21,+5,0,1.0,0,2020-03-24
Puerto Rico,21,+7,0,0.0,0,2020-03-24
Jamaica,19,0,0,0.0,0,2020-03-24
Bolivia,19,+3,0,0.0,0,2020-03-24
Guyana,18,+3,0,0.0,0,2020-03-24
Macao,18,+1,0,0.0,0,2020-03-24
Monaco,18,+7,0,0.0,0,2020-03-24
French Guiana,18,+3,0,0.0,0,2020-03-24
Guatemala,17,+5,0,0.0,0,2020-03-24
Rwanda,17,0,0,0.0,0,2020-03-24
Montenegro,16,+2,0,0.0,0,2020-03-24
Togo,16,+7,0,0.0,0,2020-03-24
French Polynesia,15,+4,0,0.0,0,2020-03-24
Guam,15,+1,0,0.0,0,2020-03-24
Mauritius,14,+2,0,1.0,0,2020-03-24
Barbados,14,+8,0,0.0,0,2020-03-24
Ivory Coast,14,+5,0,0.0,0,2020-03-24
Kyrgyzstan,14,+8,0,0.0,0,2020-03-24
Maldives,13,0,0,0.0,0,2020-03-24
Mayotte,11,+4,0,0.0,0,2020-03-24
Gibraltar,10,0,0,0.0,0,2020-03-24
Mongolia,10,+4,0,0.0,0,2020-03-24
Ethiopia,9,0,0,0.0,0,2020-03-24
Kenya,7,0,0,0.0,0,2020-03-24
Seychelles,7,0,0,0.0,0,2020-03-24
Equatorial Guinea,6,0,0,0.0,0,2020-03-24
Tanzania,6,0,0,0.0,0,2020-03-24
U.S. Virgin Islands,6,+3,0,0.0,0,2020-03-24
Gabon,5,+1,0,0.0,0,2020-03-24
Aruba,5,0,0,0.0,0,2020-03-24
Saint Martin,5,+1,0,0.0,0,2020-03-24
Suriname,5,+1,0,0.0,0,2020-03-24
Bahamas,4,0,0,0.0,0,2020-03-24
New Caledonia,4,+2,0,0.0,0,2020-03-24
Cayman Islands,3,0,0,0.0,0,2020-03-24
Curaçao,3,0,0,0.0,0,2020-03-24
Cabo Verde,3,+2,0,0.0,0,2020-03-24
CAR,3,0,0,0.0,0,2020-03-24
Congo,3,0,0,0.0,0,2020-03-24
El Salvador,3,+2,0,0.0,0,2020-03-24
Liberia,3,+1,0,0.0,0,2020-03-24
Madagascar,3,0,0,0.0,0,2020-03-24
Namibia,3,0,0,0.0,0,2020-03-24
St. Barth,3,0,0,0.0,0,2020-03-24
Zimbabwe,3,+2,0,0.0,0,2020-03-24
Sudan,2,0,0,0.0,0,2020-03-24
Angola,2,+1,0,0.0,0,2020-03-24
Benin,2,0,0,0.0,0,2020-03-24
Bermuda,2,0,0,0.0,0,2020-03-24
Bhutan,2,0,0,0.0,0,2020-03-24
Fiji,2,+1,0,0.0,0,2020-03-24
Greenland,2,0,0,0.0,0,2020-03-24
Guinea,2,0,0,0.0,0,2020-03-24
Haiti,2,0,0,0.0,0,2020-03-24
Isle of Man,2,0,0,0.0,0,2020-03-24
Mauritania,2,0,0,0.0,0,2020-03-24
Nicaragua,2,0,0,0.0,0,2020-03-24
Saint Lucia,2,0,0,0.0,0,2020-03-24
Zambia,2,0,0,0.0,0,2020-03-24
Nepal,1,0,0,0.0,0,2020-03-24
Antigua and Barbuda,1,0,0,0.0,0,2020-03-24
Chad,1,0,0,0.0,0,2020-03-24
Djibouti,1,0,0,0.0,0,2020-03-24
Eritrea,1,+1,0,0.0,0,2020-03-24
Gambia,1,0,0,0.0,0,2020-03-24
Vatican City,1,0,0,0.0,0,2020-03-24
Montserrat,1,0,0,0.0,0,2020-03-24
Niger,1,0,0,0.0,0,2020-03-24
Papua New Guinea,1,0,0,0.0,0,2020-03-24
St. Vincent Grenadines,1,0,0,0.0,0,2020-03-24
Sint Maarten,1,0,0,0.0,0,2020-03-24
Somalia,1,0,0,0.0,0,2020-03-24
Eswatini,1,0,0,0.0,0,2020-03-24
Timor-Leste,1,+1,0,0.0,0,2020-03-24
Uganda,1,+1,0,0.0,0,2020-03-24
Total:,304999,29402,0,1616.0,0,2020-03-24
China,81008,+41,0,7.0,0,2020-03-25
Italy,47021,"+5,986",0,627.0,0,2020-03-25
Spain,21571,"+3,494",0,262.0,0,2020-03-25
Germany,19848,"+4,528",0,24.0,0,2020-03-25
Iran,19644,"+1,237",0,149.0,0,2020-03-25
USA,19383,"+5,594",0,49.0,0,2020-03-25
France,12612,"+1,617",0,78.0,0,2020-03-25
S. Korea,8652,+87,0,3.0,0,2020-03-25
Switzerland,5615,"+1,393",0,13.0,0,2020-03-25
UK,3983,+714,0,33.0,0,2020-03-25
Netherlands,2994,+534,0,30.0,0,2020-03-25
Austria,2649,+470,0,0.0,0,2020-03-25
Belgium,2257,+462,0,16.0,0,2020-03-25
Norway,1959,+169,0,0.0,0,2020-03-25
Sweden,1639,+200,0,5.0,0,2020-03-25
Denmark,1255,+104,0,3.0,0,2020-03-25
Canada,1087,+214,0,0.0,0,2020-03-25
Malaysia,1030,+130,0,1.0,0,2020-03-25
Portugal,1020,+234,0,2.0,0,2020-03-25
Japan,1007,+64,0,2.0,0,2020-03-25
Brazil,970,+330,0,4.0,0,2020-03-25
Australia,928,+172,0,0.0,0,2020-03-25
Czechia,833,+139,0,0.0,0,2020-03-25
Diamond Princess,712,0,0,1.0,0,2020-03-25
Israel,705,+28,0,1.0,0,2020-03-25
Ireland,683,+126,0,0.0,0,2020-03-25
Turkey,670,+311,0,5.0,0,2020-03-25
Pakistan,501,+47,0,1.0,0,2020-03-25
Greece,495,+31,0,4.0,0,2020-03-25
Luxembourg,484,+149,0,1.0,0,2020-03-25
Qatar,470,+10,0,0.0,0,2020-03-25
Finland,450,+50,0,0.0,0,2020-03-25
Chile,434,+92,0,0.0,0,2020-03-25
Ecuador,426,+166,0,4.0,0,2020-03-25
Poland,425,+70,0,0.0,0,2020-03-25
Iceland,409,+79,0,0.0,0,2020-03-25
Singapore,385,+40,0,0.0,0,2020-03-25
Indonesia,369,+60,0,7.0,0,2020-03-25
Saudi Arabia,344,+70,0,0.0,0,2020-03-25
Slovenia,341,+22,0,0.0,0,2020-03-25
Thailand,322,+50,0,0.0,0,2020-03-25
Romania,308,+31,0,0.0,0,2020-03-25
